uniprotcode,family_name_cache,species_name_cache,membrane_name_cache,species_id,family_id,superfamily_id,classtype_id,type_id,sequence_length,sequence_length_bin
Q8L1V2_GEOTH,Bacterial lipase,Geobacillus thermoleovorans,Secreted,s787,f184,sf127,c5,t2,416,300-500
MGLL_MYCTU,Monoacylglycerol lipase,Mycobacterium tuberculosis,Secreted,s21,f335,sf127,c5,t2,279,100-300
PTC1_HUMAN,Patched family,Homo sapiens,Eykaryo. plasma,s14,f812,sf16,c1,t1,1447,1000-2000
YIDC_THEMA,OxaA/YidC,Thermotoga maritima,Gram-neg. inner,s61,f293,sf202,c1,t1,445,300-500
TPL_RANTE,Brevinin/gaegurin,Rana temporaria,Secreted,s403,f401,sf211,c7,t3,13,0-100
AUR25_RANAE,Maculatin,Litoria aurea,Secreted,s331,f347,sf211,c7,t3,72,0-100
B2CL1_HUMAN,Bcl-2 inhibitors of programmed cell death,Homo sapiens,Mitochon. outer,s14,f53,sf40,c11,t1,233,100-300
ITPR3_HUMAN,Ryanodine receptor,Homo sapiens,Endoplasm. reticulum,s14,f815,sf8,c1,t1,2671,>2000
ANO10_HUMAN,Anoctamin (TMEM16) family,Homo sapiens,Eykaryo. plasma,s14,f740,sf369,c1,t1,660,500-1000
PK2L1_HUMAN,Polycystin cation channel,Homo sapiens,Eykaryo. plasma,s14,f813,sf8,c1,t1,805,500-1000
NTA_AVIAU,Spider ion channel inhibitory toxins,Avicularia aurantiaca,Secreted,s764,f154,sf112,c3,t2,36,0-100
Q9CMQ1_PASMU,Phosphotransferase (PTS) L-ascorbate family,Pasteurella multocida,Gram-neg. inner,s569,f748,sf426,c1,t1,625,500-1000
G0GA88_SPITZ,Cyclic nucleotide-gated ion channel,Spirochaeta thermophila,Gram-neg. inner,s644,f847,sf8,c1,t1,430,300-500
Q3SFD8_THIDA,S component of prokaryotic riboflavin transporter,Thiobacillus denitrificans,Gram-neg. inner,s462,f332,sf134,c1,t1,198,100-300
LRC8A_HUMAN,Pannexin,Homo sapiens,Eykaryo. plasma,s14,f907,sf194,c1,t1,810,500-1000
MDLB_PSEPU,FMN-dependent dehydrogenase,Pseudomonas putida,Gram-neg. inner,s251,f69,sf56,c11,t1,393,300-500
TRPM7_MOUSE,Transient receptor potential channels,Mus musculus,Eykaryo. plasma,s52,f682,sf8,c1,t1,1863,1000-2000
VP51_LYCMC,Short-chain scorpion toxins,Lychas mucronatus,Secreted,s793,f157,sf58,c6,t2,62,0-100
CSP1_STREE,Streptococcal competence stimulating peptide,Streptococcus pneumoniae,Secreted,s407,f424,sf111,c7,t3,41,0-100
B0FAQ4_APOBA,Odorant receptor channel,Apocrypta bakeri,Eykaryo. plasma,s794,f917,sf490,c1,t1,474,300-500
TRPV3_MOUSE,Transient receptor potential channels,Mus musculus,Eykaryo. plasma,s52,f682,sf8,c1,t1,791,500-1000
L1J207_GUITC,Microbial and algal rhodopsins,Guillardia theta,Eykaryo. plasma,s795,f13,sf6,c1,t1,438,300-500
3SIM1_DENAN,Snake venom toxins,Dendroaspis angusticeps,Secreted,s467,f66,sf53,c3,t2,66,0-100
3L21_NAJOX,Snake venom toxins,Naja oxiana,Secreted,s173,f66,sf53,c3,t2,73,0-100
3SAT_NAJAT,Snake venom toxins,Naja atra,Secreted,s53,f66,sf53,c3,t2,60,0-100
3SL2_DENPO,Dendroaspin,Dendroaspis polylepis polylepis,Secreted,s418,f160,sf53,c3,t2,60,0-100
3SA1_NAJMO,Snake venom toxins,Naja mossambica,Secreted,s172,f66,sf53,c3,t2,60,0-100
3L23_NAJNA,Snake venom toxins,Naja naja,Secreted,s315,f66,sf53,c3,t2,71,0-100
CO9_HUMAN,Membrane attack complex(MAC)/perforin,Homo sapiens,Secreted,s14,f920,sf168,c3,t2,559,500-1000
CSCL5_ARATH,Mechanosensitive OSCA channels,Arabidopsis thaliana,Eykaryo. plasma,s246,f969,sf369,c1,t1,772,500-1000
CSCLD_ARATH,Mechanosensitive OSCA channels,Arabidopsis thaliana,Eykaryo. plasma,s246,f969,sf369,c1,t1,724,500-1000
Q0WX48_WHEAT,Thaumatin,Triticum aestivum,Secreted,s218,f240,sf168,c3,t2,151,100-300
C34AB_BACTU,Aegerolysin,Bacillus thuringiensis,Secreted,s90,f921,sf168,c3,t2,123,100-300
B3DUR4_METI4,Kdo hydroxylase,Methylacidiphilum infernorum,Gram-neg. inner,s796,f922,sf492,c6,t2,305,300-500
M2_I96A0,Influenza virus matrix protein 2,Influenza A virus,Viral,s51,f263,sf185,c11,t1,97,0-100
A0A081GU02_ACIBA,Omp33 porin,Acinetobacter baumannii,Gram-neg. outer,s539,f923,sf102,c2,t1,293,100-300
TRPM2_DANRE,Transient receptor potential channels,Danio rerio,Eykaryo. plasma,s129,f682,sf8,c1,t1,1470,1000-2000
DEF1_HEUSA,Plant defensins,Heuchera sanguinea,Secreted,s797,f158,sf58,c6,t2,54,0-100
G7L736_MEDTR,Plant defensins,Medicago truncatula,Secreted,s798,f158,sf58,c6,t2,76,0-100
F2Z241_SACOF,Plant defensins,Saccharum officinarum,Secreted,s799,f158,sf58,c6,t2,71,0-100
SCP2_YARLI,Sterol carrier protein,Yarrowia lipolytica,Peroxisome,s335,f194,sf135,c6,t2,129,100-300
SNX27_HUMAN,PX domain,Homo sapiens,Endosome,s14,f70,sf57,c6,t2,541,500-1000
K7NSY9_HELAM,Sterol carrier protein,Helicoverpa armigera,Undefined,s800,f194,sf135,c6,t2,535,500-1000
DEFL1_CENLI,Invertebrate and fungal defensins,Centruroides limpidus,Secreted,s801,f72,sf58,c6,t2,56,0-100
ASTRA_MOUSE,STAR domain,Mus musculus,Eykaryo. plasma,s52,f197,sf138,c6,t2,722,500-1000
TRPV3_HUMAN,Transient receptor potential channels,Homo sapiens,Eykaryo. plasma,s14,f682,sf8,c1,t1,790,500-1000
MSCL_MYCTU,Large conductance mechanosensitive ion channel (MscL),Mycobacterium tuberculosis,Gram-pos. inner,s21,f20,sf12,c1,t1,151,100-300
Q76HJ9_ACIBA,Outer Membrane Receptor (OMR),Acinetobacter baumannii,Gram-neg. outer,s539,f83,sf33,c2,t1,725,500-1000
ITB2_HUMAN,Integrin,Homo sapiens,Eykaryo. plasma,s14,f251,sf176,c11,t1,769,500-1000
TX21_HADIN,Spider ion channel inhibitory toxins,Hadronyche infensa,Secreted,s150,f154,sf112,c3,t2,92,0-100
BSCL2_DROME,Seipin,Drosophila melanogaster,Endoplasm. reticulum,s50,f958,sf526,c1,t1,370,300-500
RECO_BOVIN,EF-hand,Bos taurus,Eykaryo. plasma,s6,f960,sf527,c4,t2,202,100-300
Q841A2_NEIME,Outer Membrane Receptor (OMR),Neisseria meningitidis,Gram-neg. outer,s24,f83,sf33,c2,t1,672,500-1000
HEMA_I76A4,Hemagglutinin,Influenza A virus,Viral,s51,f961,sf109,c11,t1,566,500-1000
CNG_CAEEL,Cyclic nucleotide-gated ion channel,Caenorhabditis elegans,Eykaryo. plasma,s236,f847,sf8,c1,t1,733,500-1000
CYPH1_SALMI,Cytochrome P450,Salvia miltiorrhiza,Endoplasm. reticulum,s804,f52,sf39,c11,t1,495,300-500
BSCL2_HUMAN,Seipin,Homo sapiens,Endoplasm. reticulum,s14,f958,sf526,c1,t1,398,300-500
STEA4_HUMAN,Transmembrane ferric reductase,Homo sapiens,Eykaryo. plasma,s14,f962,sf3,c1,t1,459,300-500
Q9RN43_PHOLU,Insecticidal toxin complex,Photorhabdus luminescens,Secreted,s805,f963,sf198,c1,t1,2516,>2000
Q5SIX3_THET8,Bacterial murein precursor exporter,Thermus thermophilus,Gram-neg. inner,s43,f964,sf528,c1,t1,359,300-500
A0A0M7H8A9_ENTCL,General Bacterial Porin (GBP),Enterobacter cloacae,Gram-neg. outer,s676,f42,sf31,c2,t1,351,300-500
CYBR1_HUMAN,Eukaryotic cytochrome b561,Homo sapiens,Eykaryo. plasma,s14,f689,sf92,c1,t1,286,100-300
A0A3G2WH77_9ANNE,Nicomicin,Nicomache minor,Secreted,s806,f965,sf529,c7,t3,239,100-300
Q39583_CHLRE,LCI1 channel,Chlamydomonas reinhardtii,Eykaryo. plasma,s7,f968,sf531,c1,t1,192,100-300
CSC1_ARATH,Mechanosensitive OSCA channels,Arabidopsis thaliana,Eykaryo. plasma,s246,f969,sf369,c1,t1,771,500-1000
BPIA1_HUMAN,Bactericidal permeability increasing protein family,Homo sapiens,Secreted,s14,f243,sf170,c6,t2,256,100-300
SPL2B_BOVIN,Bactericidal permeability increasing protein family,Bos taurus,Secreted,s6,f243,sf170,c6,t2,240,100-300
BAMA_ECO57,"OMP insertion (Bam complex) porin (n=16,S=22)",Escherichia coli,Gram-neg. outer,s9,f673,sf179,c2,t1,810,500-1000
A0A0B9X9I7_ACIBA,General Bacterial Porin (GBP),Acinetobacter baumannii,Gram-neg. outer,s539,f42,sf31,c2,t1,434,300-500
PE2R4_HUMAN,"G-protein coupled receptors, family A",Homo sapiens,Eykaryo. plasma,s14,f14,sf6,c1,t1,488,300-500
EDNRB_HUMAN,"G-protein coupled receptors, family A",Homo sapiens,Eykaryo. plasma,s14,f14,sf6,c1,t1,442,300-500
PTC1_MOUSE,Patched family,Mus musculus,Eykaryo. plasma,s52,f812,sf16,c1,t1,1434,1000-2000
LANNA_STAWA,Type  A lantibiotic,Staphylococcus warneri,Secreted,s811,f228,sf161,c10,t3,57,0-100
FIU_ECOLI,Outer Membrane Receptor (OMR),Escherichia coli,Gram-neg. outer,s9,f83,sf33,c2,t1,760,500-1000
ITPR1_RAT,Ryanodine receptor,Rattus norvegicus,Endoplasm. reticulum,s54,f815,sf8,c1,t1,2750,>2000
A0A493R6M6_9ACTN,"Lasso peptides, type 1",Streptomyces specialis,Secreted,s812,f222,sf155,c9,t3,21,0-100
C11B1_HUMAN,Cytochrome P450,Homo sapiens,Mitochon. inner,s14,f52,sf39,c11,t1,503,500-1000
Q8L435_CHLRE,Microbial and algal rhodopsins,Chlamydomonas reinhardtii,Eykaryo. plasma,s7,f13,sf6,c1,t1,712,500-1000
CTAA_BACSU,Heme A synthase,Bacillus subtilis,Gram-pos. inner,s89,f971,sf92,c1,t1,306,300-500
SATP_ECOLI,Acetate uptake transporter,Escherichia coli,Gram-neg. inner,s9,f904,sf482,c1,t1,188,100-300
TX15_GRAPO,Spider ion channel inhibitory toxins,Grammostola porteri,Secreted,s813,f154,sf112,c3,t2,34,0-100
TRAC_MOUSE,T-cell receptor alpha chain,Mus musculus,Eykaryo. plasma,s52,f972,sf193,c11,t1,136,100-300
TRPM2_HUMAN,Transient receptor potential channels,Homo sapiens,Eykaryo. plasma,s14,f682,sf8,c1,t1,1503,1000-2000
CXA3_SHEEP,Connexin,Ovis aries,Eykaryo. plasma,s26,f279,sf194,c1,t1,413,300-500
CXA8_SHEEP,Connexin,Ovis aries,Eykaryo. plasma,s26,f279,sf194,c1,t1,440,300-500
OSBL2_HUMAN,OSBP-related proteins,Homo sapiens,Eykaryo. plasma,s14,f126,sf164,c6,t2,480,300-500
ADT_MYCTT,ADP/ATP carrier,Myceliophthora thermophila,Mitochon. inner,s814,f29,sf21,c1,t1,315,300-500
UT1_HUMAN,Urea transporter,Homo sapiens,Eykaryo. plasma,s14,f302,sf13,c1,t1,389,300-500
W8W3V2_CERCA,Insect pheromone/odorant binding proteins,Ceratitis capitata,Secreted,s816,f549,sf312,c4,t2,147,100-300
GRM5_HUMAN,GPCR Metabotropic glutamate receptor (C) family,Homo sapiens,Eykaryo. plasma,s14,f691,sf6,c1,t1,1212,1000-2000
AGCS_METMP,Alanine:cation symporter,Methanococcus maripaludis,Archaebac.,s117,f975,sf64,c1,t1,453,300-500
DTPA_ECOLI,Proton-dependent oligopeptide transporter (POT),Escherichia coli,Gram-neg. inner,s9,f333,sf15,c1,t1,500,500-1000
Q4WA18_ASPFU,Anoctamin (TMEM16) family,Aspergillus fumigatus,Eykaryo. plasma,s711,f740,sf369,c1,t1,735,500-1000
VIT1_EUCGR,Vacuolar iron transporter,Eucalyptus grandis,Vacuole,s817,f976,sf534,c1,t1,249,100-300
MMPL3_MYCS2,Hopanoid biosynthesis RND transporter,Mycolicibacterium smegmatis,Gram-pos. inner,s22,f864,sf16,c1,t1,1013,1000-2000
B7FRW2_PHATC,Light-harvesting complexes from chloroplasts,Phaeodactylum tricornutum,Thylakoid,s818,f2,sf2,c1,t1,198,100-300
M3112_BOMMX,Bombinin,Bombina maxima,Secreted,s555,f397,sf211,c7,t3,144,100-300
Q6LWP3_METMP,Archaeal flagellin/pilin,Methanococcus maripaludis,Archaebac.,s117,f817,sf68,c11,t1,263,100-300
EP300_HUMAN,Transient receptor potential channels,Homo sapiens,Eykaryo. plasma,s14,f682,sf8,c1,t1,2414,>2000
OSBL1_HUMAN,OSBP-related proteins,Homo sapiens,Endosome,s14,f126,sf164,c6,t2,950,500-1000
TR10B_HUMAN,Tumor necrosis factor receptor,Homo sapiens,Eykaryo. plasma,s14,f747,sf425,c11,t1,440,300-500
ERD22_CHICK,ER lumen protein retaining receptor,Gallus gallus,Endoplasm. reticulum,s11,f977,sf415,c1,t1,212,100-300
SDC2_HUMAN,Syndecan,Homo sapiens,Eykaryo. plasma,s14,f978,sf535,c11,t1,201,100-300
E2QH56_ECOLX,Hydrophobe/amphiphile efflux-1 family,Escherichia coli,Gram-neg. inner,s9,f24,sf16,c1,t1,1049,1000-2000
Q89806_9ALPH,Juxtamembrane peptides of viral envelope glycoproteins,Bovine alphaherpesvirus 1,Viral,s820,f439,sf277,c7,t3,96,0-100
ANO6_MOUSE,Anoctamin (TMEM16) family,Mus musculus,Eykaryo. plasma,s52,f740,sf369,c1,t1,911,500-1000
STING_CHICK,Stimulator of interferon genes (STING),Gallus gallus,Endoplasm. reticulum,s11,f979,sf536,c1,t1,379,300-500
STING_HUMAN,Stimulator of interferon genes (STING),Homo sapiens,Endoplasm. reticulum,s14,f979,sf536,c1,t1,379,300-500
Q8GT36_SPIOL,Thylakoid soluble phosphoprotein TSP9,Spinacia oleracea,Thylakoid,s37,f980,sf537,c7,t3,103,100-300
TXNA1_OMOSC,Spider ion channel inhibitory toxins,Omothymus schioedtei,Secreted,s822,f154,sf112,c3,t2,33,0-100
O32831_LACPN,Plantaricin JK,Lactobacillus plantarum,Secreted,s273,f407,sf141,c7,t3,55,0-100
O32830_LACPN,Plantaricin JK,Lactobacillus plantarum,Secreted,s273,f407,sf141,c7,t3,47,0-100
TNR16_HUMAN,Tumor necrosis factor receptor,Homo sapiens,Eykaryo. plasma,s14,f747,sf425,c11,t1,427,300-500
G3XD89_PSEAE,Outer Membrane Receptor (OMR),Pseudomonas aeruginosa,Gram-neg. outer,s28,f83,sf33,c2,t1,723,500-1000
BPIA1_MOUSE,Bactericidal permeability increasing protein family,Mus musculus,Secreted,s52,f243,sf170,c6,t2,278,100-300
ABF2_CAEEL,Nematode antimicrobial peptide,Caenorhabditis elegans,Secreted,s236,f981,sf112,c3,t2,85,0-100
F6UME2_ORNAN,Liver-enriched gene 1 protein family,Ornithorhynchus anatinus,Secreted,s374,f982,sf538,c4,t2,359,300-500
Q29SA6_ARAHA,Plant defensins,Arabidopsis halleri,Secreted,s824,f158,sf58,c6,t2,80,0-100
AMP2_STEME,Chitin recognition protein,Stellaria media,Secreted,s413,f415,sf210,c3,t2,163,100-300
D104A_HUMAN,Vertebrate defensin,Homo sapiens,Secreted,s14,f67,sf54,c3,t2,72,0-100
DEF3_MESMA,Invertebrate and fungal defensins,Buthus sp.,Secreted,s826,f72,sf58,c6,t2,62,0-100
Q8QG84_ONCGO,Calcitonin,Oncorhynchus gorbuscha,Secreted,s827,f118,sf243,c7,t3,32,0-100
ALLS_DIPPU,Allatostatins,Diploptera punctata,Secreted,s828,f983,sf539,c7,t3,370,300-500
YNAI_ECO57,Small conductance mechanosensitive ion channels,Escherichia coli,Gram-neg. inner,s9,f19,sf11,c1,t1,343,300-500
O66528_AQUAE,Multi antimicrobial extrusion (MATE) family,Aquifex aeolicus,Gram-neg. inner,s57,f327,sf220,c1,t1,472,300-500
D0E8G2_9RETR,Juxtamembrane peptides of viral envelope glycoproteins,Feline immunodeficiency virus,Viral,s829,f439,sf277,c7,t3,856,500-1000
PG4_PIG,Protegrin,Sus scrofa,Secreted,s56,f400,sf203,c9,t3,149,100-300
K2C6A_HUMAN,Unclassified peptides of water-soluble proteins,Homo sapiens,Eykaryo. plasma,s14,f445,sf43,c7,t3,564,500-1000
I0YUS5_COCSC,Microbial and algal rhodopsins,Coccomyxa subellipsoidea,Eykaryo. plasma,s830,f13,sf6,c1,t1,304,300-500
B0Y4B1_ASPFC,Hydrophobin-2,Aspergillus fumigatus,Secreted,s711,f985,sf96,c3,t2,159,100-300
FAAH_ARATH,Amidase signature (AS) enzymes,Arabidopsis thaliana,Endoplasm. reticulum,s246,f68,sf55,c11,t1,607,500-1000
TPC2_HUMAN,Two pore Ca2+ channels,Homo sapiens,Lysosome,s14,f416,sf8,c1,t1,752,500-1000
VACA2_HELPX,Vacuolating cytotoxin,Helicobacter pylori,Secreted,s153,f988,sf271,c3,t2,1287,1000-2000
FHUE_ECOLI,Outer Membrane Receptor (OMR),Escherichia coli,Gram-neg. outer,s9,f83,sf33,c2,t1,729,500-1000
SQOR_HUMAN,Pyridine nucleotide-disulphide oxidoreductase,Homo sapiens,Mitochon. inner,s14,f169,sf120,c5,t2,450,300-500
GSPD_AERHY,Outer bacterial membrane secretion,Aeromonas hydrophila,Gram-neg. outer,s645,f831,sf348,c2,t1,678,500-1000
A0A0H2V5A3_ECOL6,Autotransporter pertactin domain,Escherichia coli,Gram-neg. outer,s9,f395,sf271,c3,t2,776,500-1000
PDCD5_HUMAN,Unclassified peptides of water-soluble proteins,Homo sapiens,Undefined,s14,f445,sf43,c7,t3,125,100-300
P90683_ASCSU,Nematode antimicrobial peptide,Ascaris suum,Secreted,s521,f981,sf112,c3,t2,93,0-100
W5RZ24_BLOTA,Invertebrate and fungal defensins,Blomia tropicalis,Secreted,s831,f72,sf58,c6,t2,70,0-100
UTS2_HUMAN,Urotensin,Homo sapiens,Secreted,s14,f989,sf540,c9,t3,124,100-300
HVCN1_HUMAN,Voltage-sensing proton channel,Homo sapiens,Eykaryo. plasma,s14,f806,sf8,c1,t1,273,100-300
HCN4_HUMAN,Cyclic nucleotide-gated ion channel,Homo sapiens,Eykaryo. plasma,s14,f847,sf8,c1,t1,1203,1000-2000
TM38A_CHICK,Homotrimeric cation channel (TRIC),Gallus gallus,Endoplasm. reticulum,s11,f823,sf451,c1,t1,296,100-300
T38BB_XENLA,Homotrimeric cation channel (TRIC),Xenopus laevis,Endoplasm. reticulum,s55,f823,sf451,c1,t1,284,100-300
FTSX_STRP2,FtsX-like permease,Streptococcus pneumoniae,Gram-pos. inner,s407,f859,sf17,c1,t1,308,300-500
A0A4V8H030_9SOLA,Plant defensins,Nicotiana occidentalis,Secreted,s833,f158,sf58,c6,t2,48,0-100
A0A4V8GZR4_9ROSI,Cyclotide,Rinorea virgata,Secreted,s834,f148,sf112,c3,t2,29,0-100
AQP10_HUMAN,Major intrinsic protein (MIP) family,Homo sapiens,Eykaryo. plasma,s14,f15,sf7,c1,t1,301,300-500
S35A1_MOUSE,Nucleotide-sugar transporter,Mus musculus,Golgi,s52,f995,sf70,c1,t1,336,300-500
A8UCQ5_9LACT,Amino acid permease,Carnobacterium sp.,Gram-pos. inner,s835,f986,sf64,c1,t1,435,300-500
PIEZ1_MOUSE,Piezo family,Mus musculus,Eykaryo. plasma,s52,f996,sf544,c1,t1,2547,>2000
V2R_RAT,GPCR peptides,Rattus norvegicus,Eykaryo. plasma,s54,f447,sf284,c7,t3,371,300-500
WBNH_ECOLX,Glycosyltransferase family 4,Escherichia coli,Gram-neg. inner,s9,f712,sf128,c5,t2,338,300-500
M9UD72_SULIS,Archaeal flagellin/pilin,Sulfolobus islandicus ,Archaebac.,s836,f817,sf68,c11,t1,141,100-300
A0A0R5TVW3_9INFA,Influenza virus matrix protein 2,Influenza A virus,Viral,s51,f263,sf185,c11,t1,90,0-100
O67603_AQUAE,Transmembrane lipid phosphatase,Aquifex aeolicus,Gram-neg. inner,s57,f704,sf409,c1,t1,174,100-300
ASTRC_HUMAN,STAR domain,Homo sapiens,Endoplasm. reticulum,s14,f197,sf138,c6,t2,662,500-1000
ETXB_CLOPF,Channel-forming epsilon-toxin ,Clostridium perfringens,Secreted,s118,f999,sf35,c2,t1,328,300-500
EBP_HUMAN,Emopamil binding protein,Homo sapiens,Endoplasm. reticulum,s14,f1000,sf547,c1,t1,230,100-300
Q2FD70_ACIBA,Hydrophobe/amphiphile efflux-1 family,Acinetobacter baumannii,Gram-neg. inner,s539,f24,sf16,c1,t1,1036,1000-2000
A16L1_HUMAN,Basic amphiphilic peptides,Designed proteins,Undefined,s213,f75,sf174,c7,t3,607,500-1000
C90B1_ARATH,Cytochrome P450,Arabidopsis thaliana,Endoplasm. reticulum,s246,f52,sf39,c11,t1,513,500-1000
Q7ZWK8,Otopetrin,Danio rerio,Eykaryo. plasma,s129,f997,sf545,c1,t1,586,500-1000
B4FZ94_MAIZE,Nucleotide-sugar transporter,Zea mays,Golgi,s342,f995,sf70,c1,t1,322,300-500
V5UQK0_9CAUD,Cytochrome P450,Mycobacterium phage Adler,Secreted,s837,f52,sf39,c11,t1,471,300-500
J7QAK3_ECOLX,Glycerol-3-phosphate transporter,Escherichia coli,Gram-neg. inner,s9,f23,sf15,c1,t1,445,300-500
AT2A2_HUMAN,P-ATPase,Homo sapiens,Endoplasm. reticulum,s14,f30,sf22,c1,t1,1042,1000-2000
MYOF_HUMAN,C2 domain,Homo sapiens,Eykaryo. plasma,s14,f60,sf45,c3,t2,2061,>2000
PA24A_CHICK,C2 domain,Gallus gallus,Vesicle,s11,f60,sf45,c3,t2,748,500-1000
PA2B2_PROFL,Vertebrate secretory phospholipase A2,Protobothrops flavoviridis,Secreted,s838,f107,sf82,c4,t2,138,100-300
Q8X974_ECO57,Bacterial pilin,Escherichia coli,Gram-neg. inner,s9,f88,sf68,c11,t1,146,100-300
PIPS_MYCTU,Choline/ethanolamine phosphotransferase 1,Mycobacterium tuberculosis,Gram-pos. inner,s21,f701,sf406,c1,t1,217,100-300
A0A0R4IMY7,Transient receptor potential channels,Danio rerio,Eykaryo. plasma,s129,f682,sf8,c1,t1,1470,1000-2000
SFMCT_SYNFM,Glycerol-3-phosphate transporter,Syntrophobacter fumaroxidans,Gram-neg. inner,s839,f23,sf15,c1,t1,412,300-500
B1B1U5_9ARAC,"G-protein coupled receptors, family A",Hasarius adansoni,Eykaryo. plasma,s840,f14,sf6,c1,t1,372,300-500
SMO_MOUSE,Frizzled/Smoothened family,Mus musculus,Eykaryo. plasma,s52,f667,sf6,c1,t1,793,500-1000
Q5TKG1_ORYSJ,Mechanosensitive OSCA channels,Oryza sativa,Eykaryo. plasma,s286,f969,sf369,c1,t1,766,500-1000
A0A454GEH4_AERHY,YaxAB toxins,Aeromonas hydrophila,Secreted,s645,f908,sf198,c1,t1,359,300-500
A0KLE1_AERHH,YaxAB toxins,Aeromonas hydrophila,Secreted,s645,f908,sf198,c1,t1,359,300-500
S29A1_HUMAN,Nucleoside transporter,Homo sapiens,Eykaryo. plasma,s14,f1002,sf15,c1,t1,456,300-500
M4NKV9_CLODI,Glycosylating toxin,Clostridioides difficile,Secreted,s275,f290,sf199,c5,t2,2367,>2000
Q603T8_METCA,Cytochrome P450,Methylococcus capsulatus,Gram-neg. inner,s19,f52,sf39,c11,t1,551,500-1000
TAM41_SCHPO,Phosphatidate cytidylyltransferase,Schizosaccharomyces pombe,Mitochon. inner,s841,f1005,sf549,c6,t2,393,300-500
FURIN_HUMAN,Protease inhibitory peptides,Homo sapiens,Golgi,s14,f1006,sf284,c7,t3,794,500-1000
FABH_ASCSU,Fatty acid binding protein-like (n=10),Ascaris suum,Secreted,s521,f137,sf50,c3,t2,163,100-300
GRIK3_RAT,Glutamate-gated Ion Channel (GIC) family,Rattus norvegicus,Eykaryo. plasma,s54,f303,sf8,c1,t1,919,500-1000
S26A9_MOUSE,Sulfate permease,Mus musculus,Eykaryo. plasma,s52,f785,sf64,c1,t1,790,500-1000
A0A1Z1SX23_PROMI,Bacterial lipase,Proteus mirabilis,Secreted,s304,f184,sf127,c5,t2,287,100-300
GCP60_HUMAN,GOLD domain,Homo sapiens,Golgi,s14,f1007,sf550,c3,t2,528,500-1000
J3S802_MICAE,Peptide O-prenyltransferase,Microcystis aeruginosa,Gram-neg. inner,s758,f1008,sf551,c6,t2,296,100-300
A0A1J1JDI6_PLAAG,Peptide O-prenyltransferase,Planktothrix agardhii,Gram-neg. inner,s842,f1008,sf551,c6,t2,300,300-500
F5B6Z0_PLAAG,Peptide O-prenyltransferase,Planktothrix agardhii,Gram-neg. inner,s842,f1008,sf551,c6,t2,300,300-500
Q52QJ2_PRODI,Peptide O-prenyltransferase,Prochloron didemni,Gram-neg. inner,s451,f1008,sf551,c6,t2,320,300-500
3S1EC_LATSE,Snake venom toxins,Laticauda semifasciata,Secreted,s424,f66,sf53,c3,t2,83,0-100
Q0C3L7_HYPNA,Spinster protein family,Hyphomonas neptunium,Gram-neg. inner,s843,f1009,sf15,c1,t1,499,300-500
S12A2_DANRE,Cation-chloride cotransporter,Danio rerio,Eykaryo. plasma,s129,f1010,sf64,c1,t1,1136,1000-2000
SUCR1_RAT,"G-protein coupled receptors, family A",Rattus norvegicus,Eykaryo. plasma,s54,f14,sf6,c1,t1,317,300-500
ABCC8_CRICR,Drug conjugate transporter (ABC C family),Cricetus cricetus,Eykaryo. plasma,s845,f838,sf17,c1,t1,1582,1000-2000
Q7NP59_GLOVI,Microbial and algal rhodopsins,Gloeobacter violaceus,Gram-neg. inner,s261,f13,sf6,c1,t1,298,100-300
TRPC5_MOUSE,Transient receptor potential channels,Mus musculus,Eykaryo. plasma,s52,f682,sf8,c1,t1,975,500-1000
KCNK3_HUMAN,Two pore Na+ channels,Homo sapiens,Eykaryo. plasma,s14,f711,sf8,c1,t1,394,300-500
NTA_PSACA,Spider ion channel inhibitory toxins,Psalmopoeus cambridgei,Secreted,s280,f154,sf112,c3,t2,86,0-100
MYO1H_HUMAN,Basic amphiphilic peptides,Designed proteins,Undefined,s213,f75,sf174,c7,t3,1032,1000-2000
DEF2_PEA,Plant defensins,Pisum sativum,Secreted,s185,f158,sf58,c6,t2,47,0-100
A0A5S8WF48_MANSE,Paralytic peptide family,Manduca sexta,Secreted,s332,f221,sf156,c9,t3,25,0-100
TAC3_TACGI,Arthropod beta-hairpin defensins,Tachypleus tridentatus,Secreted,s4,f418,sf203,c9,t3,17,0-100
A0A2D0TCH0_MANSE,Paralytic peptide family,Manduca sexta,Secreted,s332,f221,sf156,c9,t3,25,0-100
Q9I116_PSEAE,Outer Membrane Receptor (OMR),Pseudomonas aeruginosa,Gram-neg. outer,s28,f83,sf33,c2,t1,820,500-1000
PIEZ2_MOUSE,Piezo family,Mus musculus,Eykaryo. plasma,s52,f996,sf544,c1,t1,2822,>2000
U6KL66_EIMTE,FMN-dependent dehydrogenase,Eimeria tenella,Mitochon. inner,s847,f69,sf56,c11,t1,414,300-500
NNTM_SHEEP,NAD(P) transhydrogenase,Ovis aries,Mitochon. inner,s26,f705,sf410,c1,t1,1086,1000-2000
Q9KQW0_VIBCH,Beta-prism lectin,Vibrio cholerae,Secreted,s45,f1011,sf398,c3,t2,691,500-1000
ABCD4_HUMAN,ABC transporter D familiy (ABCD),Homo sapiens,Lysosome,s14,f1012,sf17,c1,t1,606,500-1000
D6QLY1_KLEPN,General Bacterial Porin (GBP),Klebsiella pneumoniae,Gram-neg. outer,s16,f42,sf31,c2,t1,367,300-500
